256 32896
115 2 0.00078947368
115 3 -0.00026548673
115 4 -0.0013392857
115 5 0.00054054054
115 6 -0.00054545455
115 7 0.0013761468
115 8 0.00027777778
115 9 -0.0008411215
115 10 0.0011320755
115 11 0
115 12 -0.0011538462
115 13 0.00087378641
115 14 -0.00029411765
115 15 -0.0014851485
115 16 0.0006
115 17 -0.00060606061
115 18 0.0015306122
115 19 0.00030927835
115 20 -0.0009375
115 21 0.0012631579
115 22 0
115 23 -0.0012903226
115 24 0.00097826087
115 25 -0.00032967033
115 26 -0.0016666667
115 27 0.0006741573
115 28 -0.00068181818
115 29 0.0017241379
115 30 0.00034883721
115 31 -0.0010588235
115 32 0.0014285714
115 33 0
115 34 -0.0014634146
115 35 0.0011111111
115 36 -0.000375
115 37 -0.0018987342
115 38 0.00076923077
115 39 -0.00077922078
115 40 0.0019736842
115 41 0.0004
115 42 -0.0012162162
115 43 0.0016438356
115 44 0
115 45 -0.0016901408
115 46 0.0012857143
115 47 -0.00043478261
115 48 -0.0022058824
115 49 0.00089552239
115 50 -0.00090909091
115 51 0.0023076923
115 52 0.00046875
115 53 -0.0014285714
115 54 0.0019354839
115 55 0
115 56 -0.002
115 57 0.0015254237
115 58 -0.00051724138
115 59 -0.0026315789
115 60 0.0010714286
115 61 -0.0010909091
115 62 0.0027777778
115 63 0.00056603774
115 64 -0.0017307692
115 65 0.0023529412
115 66 0
115 67 -0.0024489796
115 68 0.001875
115 69 -0.00063829787
115 70 -0.0032608696
115 71 0.0013333333
115 72 -0.0013636364
115 73 0.0034883721
115 74 0.00071428571
115 75 -0.002195122
115 76 0.003
115 77 0
115 78 -0.0031578947
115 79 0.0024324324
115 80 -0.00083333333
115 81 -0.0042857143
115 82 0.0017647059
115 83 -0.0018181818
115 84 0.0046875
115 85 0.00096774194
115 86 -0.003
115 87 0.004137931
115 88 0
115 89 -0.0044444444
115 90 0.0034615385
115 91 -0.0012
115 92 -0.00625
115 93 0.0026086957
115 94 -0.0027272727
115 95 0.0071428571
115 96 0.0015
115 97 -0.0047368421
115 98 0.0066666667
115 99 0
115 100 -0.0075
115 101 0.006
115 102 -0.0021428571
115 103 -0.011538462
115 104 0.005
115 105 -0.0054545455
115 106 0.015
115 107 0.0033333333
115 108 -0.01125
115 109 0.017142857
115 110 0
115 111 -0.024
115 112 0.0225
115 113 -0.01
115 114 -0.075
115 115 10.75
116 0 0.00025641026
116 1 -0.00077586207
116 2 0.0010434783
116 3 0
116 4 -0.0010619469
116 5 0.00080357143
116 6 -0.00027027027
116 7 -0.0013636364
116 8 0.00055045872
116 9 -0.00055555556
116 10 0.0014018692
116 11 0.00028301887
116 12 -0.00085714286
116 13 0.0011538462
116 14 0
116 15 -0.0011764706
116 16 0.00089108911
116 17 -0.0003
116 18 -0.0015151515
116 19 0.0006122449
116 20 -0.0006185567
116 21 0.0015625
116 22 0.00031578947
116 23 -0.00095744681
116 24 0.0012903226
116 25 0
116 26 -0.0013186813
116 27 0.001
116 28 -0.00033707865
116 29 -0.0017045455
116 30 0.00068965517
116 31 -0.00069767442
116 32 0.0017647059
116 33 0.00035714286
116 34 -0.0010843373
116 35 0.0014634146
116 36 0
116 37 -0.0015
116 38 0.0011392405
116 39 -0.00038461538
116 40 -0.0019480519
116 41 0.00078947368
116 42 -0.0008
116 43 0.002027027
116 44 0.0004109589
116 45 -0.00125
116 46 0.0016901408
116 47 0
116 48 -0.0017391304
116 49 0.0013235294
116 50 -0.00044776119
116 51 -0.0022727273
116 52 0.00092307692
116 53 -0.0009375
116 54 0.0023809524
116 55 0.00048387097
116 56 -0.0014754098
116 57 0.002
116 58 0
116 59 -0.0020689655
116 60 0.0015789474
116 61 -0.00053571429
116 62 -0.0027272727
116 63 0.0011111111
116 64 -0.0011320755
116 65 0.0028846154
116 66 0.00058823529
116 67 -0.0018
116 68 0.0024489796
116 69 0
116 70 -0.0025531915
116 71 0.0019565217
116 72 -0.00066666667
116 73 -0.0034090909
116 74 0.0013953488
116 75 -0.0014285714
116 76 0.0036585366
116 77 0.00075
116 78 -0.0023076923
116 79 0.0031578947
116 80 0
116 81 -0.0033333333
116 82 0.0025714286
116 83 -0.00088235294
116 84 -0.0045454545
116 85 0.001875
116 86 -0.0019354839
116 87 0.005
116 88 0.0010344828
116 89 -0.0032142857
116 90 0.0044444444
116 91 0
116 92 -0.0048
116 93 0.00375
116 94 -0.0013043478
116 95 -0.0068181818
116 96 0.0028571429
116 97 -0.003
116 98 0.0078947368
116 99 0.0016666667
116 100 -0.0052941176
116 101 0.0075
116 102 0
116 103 -0.0085714286
116 104 0.0069230769
116 105 -0.0025
116 106 -0.013636364
116 107 0.006
116 108 -0.0066666667
116 109 0.01875
116 110 0.0042857143
116 111 -0.015
116 112 0.024
116 113 0
116 114 -0.04
116 115 0.045
116 116 11
117 0 0.00050847458
117 1 -0.00051282051
117 2 0.0012931034
117 3 0.00026086957
117 4 -0.00078947368
117 5 0.0010619469
117 6 0
117 7 -0.0010810811
117 8 0.00081818182
117 9 -0.00027522936
117 10 -0.0013888889
117 11 0.00056074766
117 12 -0.00056603774
117 13 0.0014285714
117 14 0.00028846154
117 15 -0.00087378641
117 16 0.0011764706
117 17 0
117 18 -0.0012
117 19 0.00090909091
117 20 -0.00030612245
117 21 -0.0015463918
117 22 0.000625
117 23 -0.00063157895
117 24 0.0015957447
117 25 0.00032258065
117 26 -0.00097826087
117 27 0.0013186813
117 28 0
117 29 -0.0013483146
117 30 0.0010227273
117 31 -0.00034482759
117 32 -0.001744186
117 33 0.00070588235
117 34 -0.00071428571
117 35 0.0018072289
117 36 0.00036585366
117 37 -0.0011111111
117 38 0.0015
117 39 0
117 40 -0.0015384615
117 41 0.0011688312
117 42 -0.00039473684
117 43 -0.002
117 44 0.00081081081
117 45 -0.00082191781
117 46 0.0020833333
117 47 0.00042253521
117 48 -0.0012857143
117 49 0.0017391304
117 50 0
117 51 -0.0017910448
117 52 0.0013636364
117 53 -0.00046153846
117 54 -0.00234375
117 55 0.00095238095
117 56 -0.00096774194
117 57 0.0024590164
117 58 0.0005
117 59 -0.0015254237
117 60 0.0020689655
117 61 0
117 62 -0.0021428571
117 63 0.0016363636
117 64 -0.00055555556
117 65 -0.0028301887
117 66 0.0011538462
117 67 -0.0011764706
117 68 0.003
117 69 0.0006122449
117 70 -0.001875
117 71 0.0025531915
117 72 0
117 73 -0.0026666667
117 74 0.0020454545
117 75 -0.00069767442
117 76 -0.0035714286
117 77 0.0014634146
117 78 -0.0015
117 79 0.0038461538
117 80 0.00078947368
117 81 -0.0024324324
117 82 0.0033333333
117 83 0
117 84 -0.0035294118
117 85 0.0027272727
117 86 -0.0009375
117 87 -0.0048387097
117 88 0.002
117 89 -0.0020689655
117 90 0.0053571429
117 91 0.0011111111
117 92 -0.0034615385
117 93 0.0048
117 94 0
117 95 -0.0052173913
117 96 0.0040909091
117 97 -0.0014285714
117 98 -0.0075
117 99 0.0031578947
117 100 -0.0033333333
117 101 0.0088235294
117 102 0.001875
117 103 -0.006
117 104 0.0085714286
117 105 0
117 106 -0.01
117 107 0.0081818182
117 108 -0.003
117 109 -0.016666667
117 110 0.0075
117 111 -0.0085714286
117 112 0.025
117 113 0.006
117 114 -0.0225
117 115 0.04
117 116 0
117 117 8
118 0 0.00075630252
118 1 -0.00025423729
118 2 -0.0012820513
118 3 0.00051724138
118 4 -0.00052173913
118 5 0.0013157895
118 6 0.00026548673
118 7 -0.00080357143
118 8 0.0010810811
118 9 0
118 10 -0.0011009174
118 11 0.00083333333
118 12 -0.00028037383
118 13 -0.0014150943
118 14 0.00057142857
118 15 -0.00057692308
118 16 0.0014563107
118 17 0.00029411765
118 18 -0.00089108911
118 19 0.0012
118 20 0
118 21 -0.0012244898
118 22 0.00092783505
118 23 -0.0003125
118 24 -0.0015789474
118 25 0.00063829787
118 26 -0.00064516129
118 27 0.0016304348
118 28 0.00032967033
118 29 -0.001
118 30 0.0013483146
118 31 0
118 32 -0.0013793103
118 33 0.0010465116
118 34 -0.00035294118
118 35 -0.0017857143
118 36 0.00072289157
118 37 -0.00073170732
118 38 0.0018518519
118 39 0.000375
118 40 -0.0011392405
118 41 0.0015384615
118 42 0
118 43 -0.0015789474
118 44 0.0012
118 45 -0.00040540541
118 46 -0.0020547945
118 47 0.00083333333
118 48 -0.00084507042
118 49 0.0021428571
118 50 0.00043478261
118 51 -0.0013235294
118 52 0.0017910448
118 53 0
118 54 -0.0018461538
118 55 0.00140625
118 56 -0.00047619048
118 57 -0.0024193548
118 58 0.00098360656
118 59 -0.001
118 60 0.0025423729
118 61 0.00051724138
118 62 -0.0015789474
118 63 0.0021428571
118 64 0
118 65 -0.0022222222
118 66 0.0016981132
118 67 -0.00057692308
118 68 -0.0029411765
118 69 0.0012
118 70 -0.0012244898
118 71 0.003125
118 72 0.00063829787
118 73 -0.0019565217
118 74 0.0026666667
118 75 0
118 76 -0.0027906977
118 77 0.0021428571
118 78 -0.00073170732
118 79 -0.00375
118 80 0.0015384615
118 81 -0.0015789474
118 82 0.0040540541
118 83 0.00083333333
118 84 -0.0025714286
118 85 0.0035294118
118 86 0
118 87 -0.00375
118 88 0.0029032258
118 89 -0.001
118 90 -0.0051724138
118 91 0.0021428571
118 92 -0.0022222222
118 93 0.0057692308
118 94 0.0012
118 95 -0.00375
118 96 0.0052173913
118 97 0
118 98 -0.0057142857
118 99 0.0045
118 100 -0.0015789474
118 101 -0.0083333333
118 102 0.0035294118
118 103 -0.00375
118 104 0.01
118 105 0.0021428571
118 106 -0.0069230769
118 107 0.01
118 108 0
118 109 -0.012
118 110 0.01
118 111 -0.00375
118 112 -0.021428571
118 113 0.01
118 114 -0.012
118 115 0.0375
118 116 0.01
118 117 -0.045
118 118 8.25
119 0 0.001
119 1 0
119 2 -0.0010169492
119 3 0.00076923077
119 4 -0.00025862069
119 5 -0.0013043478
119 6 0.00052631579
119 7 -0.00053097345
119 8 0.0013392857
119 9 0.00027027027
119 10 -0.00081818182
119 11 0.0011009174
119 12 0
119 13 -0.0011214953
119 14 0.0008490566
119 15 -0.00028571429
119 16 -0.0014423077
119 17 0.00058252427
119 18 -0.00058823529
119 19 0.0014851485
119 20 0.0003
119 21 -0.00090909091
119 22 0.0012244898
119 23 0
119 24 -0.00125
119 25 0.00094736842
119 26 -0.00031914894
119 27 -0.0016129032
119 28 0.00065217391
119 29 -0.00065934066
119 30 0.0016666667
119 31 0.00033707865
119 32 -0.0010227273
119 33 0.0013793103
119 34 0
119 35 -0.0014117647
119 36 0.0010714286
119 37 -0.00036144578
119 38 -0.0018292683
119 39 0.00074074074
119 40 -0.00075
119 41 0.0018987342
119 42 0.00038461538
119 43 -0.0011688312
119 44 0.0015789474
119 45 0
119 46 -0.0016216216
119 47 0.0012328767
119 48 -0.00041666667
119 49 -0.0021126761
119 50 0.00085714286
119 51 -0.00086956522
119 52 0.0022058824
119 53 0.00044776119
119 54 -0.0013636364
119 55 0.0018461538
119 56 0
119 57 -0.0019047619
119 58 0.0014516129
119 59 -0.00049180328
119 60 -0.0025
119 61 0.0010169492
119 62 -0.0010344828
119 63 0.0026315789
119 64 0.00053571429
119 65 -0.0016363636
119 66 0.0022222222
119 67 0
119 68 -0.0023076923
119 69 0.0017647059
119 70 -0.0006
119 71 -0.0030612245
119 72 0.00125
119 73 -0.0012765957
119 74 0.0032608696
119 75 0.00066666667
119 76 -0.0020454545
119 77 0.0027906977
119 78 0
119 79 -0.0029268293
119 80 0.00225
119 81 -0.00076923077
119 82 -0.0039473684
119 83 0.0016216216
119 84 -0.0016666667
119 85 0.0042857143
119 86 0.00088235294
119 87 -0.0027272727
119 88 0.00375
119 89 0
119 90 -0.004
119 91 0.0031034483
119 92 -0.0010714286
119 93 -0.0055555556
119 94 0.0023076923
119 95 -0.0024
119 96 0.00625
119 97 0.0013043478
119 98 -0.0040909091
119 99 0.0057142857
119 100 0
119 101 -0.0063157895
119 102 0.005
119 103 -0.0017647059
119 104 -0.009375
119 105 0.004
119 106 -0.0042857143
119 107 0.011538462
119 108 0.0025
119 109 -0.0081818182
119 110 0.012
119 111 0
119 112 -0.015
119 113 0.012857143
119 114 -0.005
119 115 -0.03
119 116 0.015
119 117 -0.02
119 118 0.075
119 119 8.5
120 0 0.0012396694
120 1 0.00025
120 2 -0.00075630252
120 3 0.0010169492
120 4 0
120 5 -0.0010344828
120 6 0.0007826087
120 7 -0.00026315789
120 8 -0.0013274336
120 9 0.00053571429
120 10 -0.00054054054
120 11 0.0013636364
120 12 0.00027522936
120 13 -0.00083333333
120 14 0.0011214953
120 15 0
120 16 -0.0011428571
120 17 0.00086538462
120 18 -0.00029126214
120 19 -0.0014705882
120 20 0.00059405941
120 21 -0.0006
120 22 0.0015151515
120 23 0.00030612245
120 24 -0.00092783505
120 25 0.00125
120 26 0
120 27 -0.0012765957
120 28 0.00096774194
120 29 -0.00032608696
120 30 -0.0016483516
120 31 0.00066666667
120 32 -0.0006741573
120 33 0.0017045455
120 34 0.00034482759
120 35 -0.0010465116
120 36 0.0014117647
120 37 0
120 38 -0.0014457831
120 39 0.001097561
120 40 -0.00037037037
120 41 -0.001875
120 42 0.00075949367
120 43 -0.00076923077
120 44 0.0019480519
120 45 0.00039473684
120 46 -0.0012
120 47 0.0016216216
120 48 0
120 49 -0.0016666667
120 50 0.0012676056
120 51 -0.00042857143
120 52 -0.002173913
120 53 0.00088235294
120 54 -0.00089552239
120 55 0.0022727273
120 56 0.00046153846
120 57 -0.00140625
120 58 0.0019047619
120 59 0
120 60 -0.0019672131
120 61 0.0015
120 62 -0.00050847458
120 63 -0.0025862069
120 64 0.0010526316
120 65 -0.0010714286
120 66 0.0027272727
120 67 0.00055555556
120 68 -0.0016981132
120 69 0.0023076923
120 70 0
120 71 -0.0024
120 72 0.0018367347
120 73 -0.000625
120 74 -0.0031914894
120 75 0.0013043478
120 76 -0.0013333333
120 77 0.0034090909
120 78 0.00069767442
120 79 -0.0021428571
120 80 0.0029268293
120 81 0
120 82 -0.0030769231
120 83 0.0023684211
120 84 -0.00081081081
120 85 -0.0041666667
120 86 0.0017142857
120 87 -0.0017647059
120 88 0.0045454545
120 89 0.0009375
120 90 -0.0029032258
120 91 0.004
120 92 0
120 93 -0.0042857143
120 94 0.0033333333
120 95 -0.0011538462
120 96 -0.006
120 97 0.0025
120 98 -0.0026086957
120 99 0.0068181818
120 100 0.0014285714
120 101 -0.0045
120 102 0.0063157895
120 103 0
120 104 -0.0070588235
120 105 0.005625
120 106 -0.002
120 107 -0.010714286
120 108 0.0046153846
120 109 -0.005
120 110 0.013636364
120 111 0.003
120 112 -0.01
120 113 0.015
120 114 0
120 115 -0.02
120 116 0.018
120 117 -0.0075
120 118 -0.05
120 119 0.03
120 120 8.75
121 0 -0.0012295082
121 1 0.00049586777
121 2 -0.0005
121 3 0.0012605042
121 4 0.00025423729
121 5 -0.00076923077
121 6 0.0010344828
121 7 0
121 8 -0.0010526316
121 9 0.00079646018
121 10 -0.00026785714
121 11 -0.0013513514
121 12 0.00054545455
121 13 -0.00055045872
121 14 0.0013888889
121 15 0.00028037383
121 16 -0.0008490566
121 17 0.0011428571
121 18 0
121 19 -0.0011650485
121 20 0.00088235294
121 21 -0.0002970297
121 22 -0.0015
121 23 0.00060606061
121 24 -0.0006122449
121 25 0.0015463918
121 26 0.0003125
121 27 -0.00094736842
121 28 0.0012765957
121 29 0
121 30 -0.0013043478
121 31 0.00098901099
121 32 -0.00033333333
121 33 -0.0016853933
121 34 0.00068181818
121 35 -0.00068965517
121 36 0.001744186
121 37 0.00035294118
121 38 -0.0010714286
121 39 0.0014457831
121 40 0
121 41 -0.0014814815
121 42 0.001125
121 43 -0.00037974684
121 44 -0.0019230769
121 45 0.00077922078
121 46 -0.00078947368
121 47 0.002
121 48 0.00040540541
121 49 -0.0012328767
121 50 0.0016666667
121 51 0
121 52 -0.0017142857
121 53 0.0013043478
121 54 -0.00044117647
121 55 -0.002238806
121 56 0.00090909091
121 57 -0.00092307692
121 58 0.00234375
121 59 0.00047619048
121 60 -0.0014516129
121 61 0.0019672131
121 62 0
121 63 -0.0020338983
121 64 0.0015517241
121 65 -0.00052631579
121 66 -0.0026785714
121 67 0.0010909091
121 68 -0.0011111111
121 69 0.0028301887
121 70 0.00057692308
121 71 -0.0017647059
121 72 0.0024
121 73 0
121 74 -0.0025
121 75 0.0019148936
121 76 -0.00065217391
121 77 -0.0033333333
121 78 0.0013636364
121 79 -0.0013953488
121 80 0.0035714286
121 81 0.00073170732
121 82 -0.00225
121 83 0.0030769231
121 84 0
121 85 -0.0032432432
121 86 0.0025
121 87 -0.00085714286
121 88 -0.0044117647
121 89 0.0018181818
121 90 -0.001875
121 91 0.0048387097
121 92 0.001
121 93 -0.0031034483
121 94 0.0042857143
121 95 0
121 96 -0.0046153846
121 97 0.0036
121 98 -0.00125
121 99 -0.0065217391
121 100 0.0027272727
121 101 -0.0028571429
121 102 0.0075
121 103 0.0015789474
121 104 -0.005
121 105 0.0070588235
121 106 0
121 107 -0.008
121 108 0.0064285714
121 109 -0.0023076923
121 110 -0.0125
121 111 0.0054545455
121 112 -0.006
121 113 0.016666667
121 114 0.00375
121 115 -0.012857143
121 116 0.02
121 117 0
121 118 -0.03
121 119 0.03
121 120 -0.015
121 121 9
122 0 -0.00097560976
122 1 0.00073770492
122 2 -0.00024793388
122 3 -0.00125
122 4 0.00050420168
122 5 -0.00050847458
122 6 0.0012820513
122 7 0.00025862069
122 8 -0.0007826087
122 9 0.0010526316
122 10 0
122 11 -0.0010714286
122 12 0.00081081081
122 13 -0.00027272727
122 14 -0.0013761468
122 15 0.00055555556
122 16 -0.00056074766
122 17 0.0014150943
122 18 0.00028571429
122 19 -0.00086538462
122 20 0.0011650485
122 21 0
122 22 -0.0011881188
122 23 0.0009
122 24 -0.0003030303
122 25 -0.0015306122
122 26 0.0006185567
122 27 -0.000625
122 28 0.0015789474
122 29 0.00031914894
122 30 -0.00096774194
122 31 0.0013043478
122 32 0
122 33 -0.0013333333
122 34 0.001011236
122 35 -0.00034090909
122 36 -0.0017241379
122 37 0.00069767442
122 38 -0.00070588235
122 39 0.0017857143
122 40 0.00036144578
122 41 -0.001097561
122 42 0.0014814815
122 43 0
122 44 -0.0015189873
122 45 0.0011538462
122 46 -0.00038961039
122 47 -0.0019736842
122 48 0.0008
122 49 -0.00081081081
122 50 0.0020547945
122 51 0.00041666667
122 52 -0.0012676056
122 53 0.0017142857
122 54 0
122 55 -0.0017647059
122 56 0.0013432836
122 57 -0.00045454545
122 58 -0.0023076923
122 59 0.0009375
122 60 -0.00095238095
122 61 0.0024193548
122 62 0.00049180328
122 63 -0.0015
122 64 0.0020338983
122 65 0
122 66 -0.0021052632
122 67 0.0016071429
122 68 -0.00054545455
122 69 -0.0027777778
122 70 0.0011320755
122 71 -0.0011538462
122 72 0.0029411765
122 73 0.0006
122 74 -0.0018367347
122 75 0.0025
122 76 0
122 77 -0.0026086957
122 78 0.002
122 79 -0.00068181818
122 80 -0.0034883721
122 81 0.0014285714
122 82 -0.0014634146
122 83 0.00375
122 84 0.00076923077
122 85 -0.0023684211
122 86 0.0032432432
122 87 0
122 88 -0.0034285714
122 89 0.0026470588
122 90 -0.00090909091
122 91 -0.0046875
122 92 0.0019354839
122 93 -0.002
122 94 0.0051724138
122 95 0.0010714286
122 96 -0.0033333333
122 97 0.0046153846
122 98 0
122 99 -0.005
122 100 0.0039130435
122 101 -0.0013636364
122 102 -0.0071428571
122 103 0.003
122 104 -0.0031578947
122 105 0.0083333333
122 106 0.0017647059
122 107 -0.005625
122 108 0.008
122 109 0
122 110 -0.0092307692
122 111 0.0075
122 112 -0.0027272727
122 113 -0.015
122 114 0.0066666667
122 115 -0.0075
122 116 0.021428571
122 117 0.005
122 118 -0.018
122 119 0.03
122 120 0
122 121 -0.06
122 122 9.25
123 0 -0.00072580645
123 1 0.00097560976
123 2 0
123 3 -0.00099173554
123 4 0.00075
123 5 -0.00025210084
123 6 -0.0012711864
123 7 0.00051282051
123 8 -0.00051724138
123 9 0.0013043478
123 10 0.00026315789
123 11 -0.00079646018
123 12 0.0010714286
123 13 0
123 14 -0.0010909091
123 15 0.00082568807
123 16 -0.00027777778
123 17 -0.0014018692
123 18 0.00056603774
123 19 -0.00057142857
123 20 0.0014423077
123 21 0.00029126214
123 22 -0.00088235294
123 23 0.0011881188
123 24 0
123 25 -0.0012121212
123 26 0.00091836735
123 27 -0.00030927835
123 28 -0.0015625
123 29 0.00063157895
123 30 -0.00063829787
123 31 0.0016129032
123 32 0.00032608696
123 33 -0.00098901099
123 34 0.0013333333
123 35 0
123 36 -0.0013636364
123 37 0.0010344828
123 38 -0.00034883721
123 39 -0.0017647059
123 40 0.00071428571
123 41 -0.00072289157
123 42 0.0018292683
123 43 0.00037037037
123 44 -0.001125
123 45 0.0015189873
123 46 0
123 47 -0.0015584416
123 48 0.0011842105
123 49 -0.0004
123 50 -0.002027027
123 51 0.00082191781
123 52 -0.00083333333
123 53 0.0021126761
123 54 0.00042857143
123 55 -0.0013043478
123 56 0.0017647059
123 57 0
123 58 -0.0018181818
123 59 0.0013846154
123 60 -0.00046875
123 61 -0.0023809524
123 62 0.00096774194
123 63 -0.00098360656
123 64 0.0025
123 65 0.00050847458
123 66 -0.0015517241
123 67 0.0021052632
123 68 0
123 69 -0.0021818182
123 70 0.0016666667
123 71 -0.00056603774
123 72 -0.0028846154
123 73 0.0011764706
123 74 -0.0012
123 75 0.0030612245
123 76 0.000625
123 77 -0.0019148936
123 78 0.0026086957
123 79 0
123 80 -0.0027272727
123 81 0.0020930233
123 82 -0.00071428571
123 83 -0.0036585366
123 84 0.0015
123 85 -0.0015384615
123 86 0.0039473684
123 87 0.00081081081
123 88 -0.0025
123 89 0.0034285714
123 90 0
123 91 -0.0036363636
123 92 0.0028125
123 93 -0.00096774194
123 94 -0.005
123 95 0.0020689655
123 96 -0.0021428571
123 97 0.0055555556
123 98 0.0011538462
123 99 -0.0036
123 100 0.005
123 101 0
123 102 -0.0054545455
123 103 0.0042857143
123 104 -0.0015
123 105 -0.0078947368
123 106 0.0033333333
123 107 -0.0035294118
123 108 0.009375
123 109 0.002
123 110 -0.0064285714
123 111 0.0092307692
123 112 0
123 113 -0.010909091
123 114 0.009
123 115 -0.0033333333
123 116 -0.01875
123 117 0.0085714286
123 118 -0.01
123 119 0.03
123 120 0.0075
123 121 -0.03
123 122 0.06
123 123 9.5
124 0 -0.00048
124 1 0.0012096774
124 2 0.00024390244
124 3 -0.00073770492
124 4 0.00099173554
124 5 0
124 6 -0.0010084034
124 7 0.00076271186
124 8 -0.00025641026
124 9 -0.0012931034
124 10 0.00052173913
124 11 -0.00052631579
124 12 0.0013274336
124 13 0.00026785714
124 14 -0.00081081081
124 15 0.0010909091
124 16 0
124 17 -0.0011111111
124 18 0.0008411215
124 19 -0.00028301887
124 20 -0.0014285714
124 21 0.00057692308
124 22 -0.00058252427
124 23 0.0014705882
124 24 0.0002970297
124 25 -0.0009
124 26 0.0012121212
124 27 0
124 28 -0.0012371134
124 29 0.0009375
